"Date","Price","Open","High","Low","Change %"
"May 21, 2018","24.3700","24.4000","24.4270","24.1220","-0.13%"
"May 18, 2018","24.4025","24.3095","24.6775","24.3095","0.37%"
"May 17, 2018","24.3120","24.2750","24.4700","24.0800","0.17%"
"May 16, 2018","24.2705","24.0465","24.2855","23.4955","0.86%"
"May 15, 2018","24.0635","24.9915","25.0415","23.0125","-3.77%"
"May 14, 2018","25.0070","23.0280","25.0550","23.0280","8.68%"
"May 11, 2018","23.0100","22.6780","23.9800","22.6600","1.37%"
"May 10, 2018","22.7000","22.5100","22.7300","22.4400","0.07%"
"May 09, 2018","22.6840","22.3700","22.7200","22.2200","0.93%"
"May 08, 2018","22.4750","22.0400","23.2250","22.0350","2.42%"
"May 07, 2018","21.9445","21.8535","21.9595","21.5495","0.41%"
"May 04, 2018","21.8545","21.5005","21.9805","21.0305","-1.80%"
"May 03, 2018","22.2550","21.1450","22.3050","21.1450","5.06%"
"May 02, 2018","21.1830","20.5370","21.3240","20.5370","3.17%"
"May 01, 2018","20.5315","20.5285","20.5435","20.5285","0.00%"
"Apr 30, 2018","20.5305","20.5305","20.5305","20.5275","0.00%"
"Apr 27, 2018","20.5295","20.5415","20.9365","20.5165","-0.09%"
"Apr 26, 2018","20.5490","20.2490","20.6190","20.1690","1.49%"
"Apr 25, 2018","20.2475","20.2505","20.2755","20.2475","-0.06%"
"Apr 24, 2018","20.2600","20.2350","20.2650","20.2050","0.04%"
"Apr 23, 2018","20.2510","20.1900","20.2770","20.1870","0.30%"
"Apr 20, 2018","20.1905","20.1565","20.2325","20.1375","0.16%"
"Apr 19, 2018","20.1585","20.1245","20.2195","20.0695","0.17%"
"Apr 18, 2018","20.1235","20.1725","20.1935","20.1185","-0.24%"
"Apr 17, 2018","20.1725","20.2155","20.2235","20.1685","-0.23%"
"Apr 16, 2018","20.2188","20.1923","20.2312","20.1913","0.04%"
"Apr 13, 2018","20.2100","20.2020","20.2390","20.1790","0.04%"
"Apr 12, 2018","20.2020","20.1590","20.2290","20.1190","0.22%"
"Apr 11, 2018","20.1585","20.1455","20.2035","20.1135","0.05%"
"Apr 10, 2018","20.1485","20.1835","20.2265","20.1265","-0.21%"
"Apr 09, 2018","20.1900","20.1595","20.2025","20.1595","0.07%"
"Apr 06, 2018","20.1765","20.1885","20.2495","20.1745","-0.07%"
"Apr 05, 2018","20.1910","20.1690","20.2110","20.1460","0.10%"
"Apr 04, 2018","20.1700","20.1670","20.2360","20.1670","-0.01%"
"Apr 03, 2018","20.1720","20.1320","20.2070","20.1320","0.19%"
"Apr 02, 2018","20.1340","20.1340","20.1340","20.1340","0.09%"
"Mar 30, 2018","20.1150","20.1150","20.1150","20.1050","-0.10%"
"Mar 29, 2018","20.1350","20.1450","20.1450","20.1350","-0.05%"
"Mar 28, 2018","20.1450","20.1450","20.1740","20.1050","-0.05%"
"Mar 27, 2018","20.1550","20.1830","20.2060","20.1550","-0.05%"
"Mar 26, 2018","20.1650","20.1650","20.1925","20.1250","-0.09%"
"Mar 23, 2018","20.1830","20.2435","20.2560","20.1830","-0.17%"
"Mar 22, 2018","20.2170","20.2570","20.2860","20.2170","-0.24%"
"Mar 21, 2018","20.2650","20.2340","20.2950","20.2250","0.08%"
"Mar 20, 2018","20.2490","20.2100","20.2700","20.1700","0.27%"
"Mar 19, 2018","20.1950","20.1850","20.2800","20.1750","0.05%"
"Mar 16, 2018","20.1850","20.3150","20.4100","20.1750","-0.64%"
"Mar 15, 2018","20.3150","20.2140","20.3150","20.2140","0.44%"
"Mar 14, 2018","20.2265","20.2045","20.2525","20.1225","0.12%"
"Mar 13, 2018","20.2030","20.1900","20.2210","20.1160","0.04%"
"Mar 12, 2018","20.1950","20.2250","20.2700","20.1050","-0.21%"
"Mar 09, 2018","20.2365","20.2665","20.3965","20.2165","-0.48%"
"Mar 08, 2018","20.3350","20.3050","20.4450","20.3050","-0.20%"
"Mar 07, 2018","20.3750","20.2950","20.4300","20.2550","0.31%"
"Mar 06, 2018","20.3125","20.2025","20.3375","20.0675","0.55%"
"Mar 05, 2018","20.2020","20.2750","20.4120","20.1470","-0.29%"
"Mar 02, 2018","20.2600","20.1410","20.2800","20.1410","0.56%"
"Mar 01, 2018","20.1480","20.1570","20.2070","20.1170","0.16%"
"Feb 28, 2018","20.1150","20.2040","20.2250","20.0550","-0.51%"
"Feb 27, 2018","20.2185","20.1685","20.2385","20.0635","0.19%"
"Feb 26, 2018","20.1800","19.9100","20.2000","19.9100","1.07%"
"Feb 23, 2018","19.9660","19.9160","20.0060","19.9030","0.10%"
"Feb 22, 2018","19.9460","19.8670","19.9920","19.8670","0.21%"
"Feb 21, 2018","19.9040","19.8570","19.9970","19.8370","0.22%"
"Feb 20, 2018","19.8600","19.8920","20.0530","19.7720","-0.20%"
"Feb 19, 2018","19.9000","19.8100","19.9100","19.7800","0.67%"
"Feb 16, 2018","19.7675","19.6075","19.7775","19.6075","0.57%"
"Feb 15, 2018","19.6550","19.8900","19.8900","19.6350","-1.22%"
"Feb 14, 2018","19.8975","19.9875","20.1325","19.8125","-0.48%"
"Feb 13, 2018","19.9930","19.9880","19.9930","19.9880","0.07%"
"Feb 12, 2018","19.9800","19.9850","19.9900","19.9800","-0.11%"
"Feb 09, 2018","20.0015","19.9765","20.2865","19.9585","0.13%"
"Feb 08, 2018","19.9750","19.6630","19.9750","19.6630","1.48%"
"Feb 07, 2018","19.6835","19.5725","19.7125","19.5725","0.57%"
"Feb 06, 2018","19.5710","19.4620","19.7410","19.4620","0.52%"
"Feb 05, 2018","19.4705","19.4875","19.5785","19.4705","0.05%"
"Feb 02, 2018","19.4600","19.3530","19.5550","19.3100","0.54%"
"Feb 01, 2018","19.3550","19.5550","19.5550","19.3550","-1.43%"
"Jan 31, 2018","19.6350","19.6200","19.7050","19.5550","0.02%"
"Jan 30, 2018","19.6310","19.5250","19.6650","19.5250","0.34%"
"Jan 29, 2018","19.5650","19.5520","19.6150","19.5050","0.02%"
"Jan 26, 2018","19.5620","19.5680","19.5850","19.4650","-0.05%"
"Jan 25, 2018","19.5710","19.5680","19.6180","19.3180","-0.38%"
"Jan 24, 2018","19.6450","19.3150","19.6600","19.3050","1.61%"
"Jan 23, 2018","19.3340","19.1400","19.4080","19.0980","1.03%"
"Jan 22, 2018","19.1375","18.9825","19.1705","18.9455","0.80%"
"Jan 19, 2018","18.9865","18.8695","19.0195","18.8695","0.56%"
"Jan 18, 2018","18.8800","18.8780","18.9000","18.7900","0.05%"
"Jan 17, 2018","18.8710","18.8790","18.9790","18.8710","-0.08%"
"Jan 16, 2018","18.8860","18.7480","18.9130","18.7180","0.81%"
"Jan 15, 2018","18.7350","18.6850","18.7850","18.6850","0.30%"
"Jan 12, 2018","18.6785","18.6165","18.8065","18.6165","-0.12%"
"Jan 11, 2018","18.7015","18.6235","18.7205","18.5705","0.34%"
"Jan 10, 2018","18.6380","18.7660","18.8560","18.6260","-1.59%"
"Jan 09, 2018","18.9400","19.0200","19.1250","18.9100","-0.53%"
"Jan 08, 2018","19.0400","18.8700","19.1400","18.8700","0.85%"
"Jan 05, 2018","18.8800","18.5500","19.0500","18.5500","1.40%"
"Jan 04, 2018","18.6200","18.4600","18.6600","18.4100","0.92%"
"Jan 03, 2018","18.4500","18.3870","18.4850","18.3100","0.29%"
"Jan 02, 2018","18.3960","18.6190","18.6290","18.3690","-1.17%"
"Jan 01, 2018","18.6145","18.6145","18.6145","18.6145","0.00%"
"Dec 29, 2017","18.6145","19.0205","19.0205","18.5305","-2.95%"
"Dec 28, 2017","19.1800","18.4500","19.1800","18.4500","4.03%"
"Dec 27, 2017","18.4375","18.3175","18.5275","18.3175","0.60%"
"Dec 26, 2017","18.3270","18.0810","18.3485","18.0360","1.56%"
"Dec 25, 2017","18.0450","18.0450","18.0450","18.0450","0.00%"
"Dec 22, 2017","18.0450","17.9350","18.0750","17.9350","0.62%"
"Dec 21, 2017","17.9335","17.7505","17.9915","17.7505","1.12%"
"Dec 20, 2017","17.7350","17.8050","17.8850","17.6550","0.65%"
"Dec 19, 2017","17.6200","17.4900","17.6600","17.4900","0.33%"
"Dec 18, 2017","17.5625","17.5240","17.6065","17.4765","0.31%"
"Dec 15, 2017","17.5075","17.4885","17.6385","17.4485","0.44%"
"Dec 14, 2017","17.4305","17.2965","17.4565","17.2865","0.75%"
"Dec 13, 2017","17.3010","17.3500","17.3830","17.2930","-0.26%"
"Dec 12, 2017","17.3455","17.2585","17.4085","17.2285","0.64%"
"Dec 11, 2017","17.2350","17.2800","17.3050","17.2350","-0.20%"
"Dec 08, 2017","17.2700","17.2700","17.2700","17.2700","-0.02%"
"Dec 07, 2017","17.2735","17.2485","17.3755","17.2155","0.15%"
"Dec 06, 2017","17.2475","17.2945","17.3405","17.2245","-0.23%"
"Dec 05, 2017","17.2875","17.3305","17.4075","17.2875","-0.31%"
"Dec 04, 2017","17.3405","17.2075","17.3675","17.1975","0.71%"
"Dec 01, 2017","17.2190","17.2760","17.3260","17.2160","-0.50%"
"Nov 30, 2017","17.3050","17.3640","17.4350","17.2850","-0.67%"
"Nov 29, 2017","17.4215","17.3595","17.4645","17.3145","0.30%"
"Nov 28, 2017","17.3695","17.3195","17.3905","17.3045","0.33%"
"Nov 27, 2017","17.3130","17.3680","17.3680","17.2880","-0.20%"
"Nov 24, 2017","17.3485","17.3955","17.4155","17.3485","-0.27%"
"Nov 23, 2017","17.3950","17.4250","17.4550","17.3950","-0.17%"
"Nov 22, 2017","17.4245","17.4715","17.5175","17.4245","-0.35%"
"Nov 21, 2017","17.4850","17.4490","17.5200","17.4480","0.11%"
"Nov 20, 2017","17.4650","17.4650","17.4650","17.4650","-0.06%"
"Nov 17, 2017","17.4755","17.4735","17.5405","17.4695","-0.01%"
"Nov 16, 2017","17.4775","17.5145","17.5395","17.4775","-0.23%"
"Nov 15, 2017","17.5170","17.4975","17.5750","17.4975","0.20%"
"Nov 14, 2017","17.4825","17.5025","17.5465","17.4415","-0.07%"
"Nov 13, 2017","17.4950","17.4850","17.5650","17.4850","0.03%"
"Nov 10, 2017","17.4900","17.5125","17.5600","17.4600","-0.08%"
"Nov 09, 2017","17.5045","17.5275","17.5975","17.5045","-0.09%"
"Nov 08, 2017","17.5200","17.6400","17.6400","17.5050","-0.74%"
"Nov 07, 2017","17.6505","17.6555","17.7155","17.6475","0.07%"
"Nov 06, 2017","17.6390","17.6470","17.6470","17.6390","0.02%"
"Nov 03, 2017","17.6350","17.4650","17.6550","17.4650","0.66%"
"Nov 02, 2017","17.5200","17.6070","17.6300","17.4700","-0.51%"
"Nov 01, 2017","17.6100","17.6400","17.6900","17.6000","-0.14%"
"Oct 31, 2017","17.6350","17.6150","17.6960","17.6050","-0.34%"
"Oct 30, 2017","17.6950","17.5710","17.7650","17.5710","0.52%"
"Oct 27, 2017","17.6035","17.7195","17.7695","17.6035","-0.29%"
"Oct 26, 2017","17.6550","17.4850","17.6750","17.4450","0.97%"
"Oct 25, 2017","17.4855","17.3865","17.5165","17.3665","-0.10%"
"Oct 24, 2017","17.5025","17.4175","17.5575","17.4175","0.52%"
"Oct 23, 2017","17.4125","17.4085","17.4175","17.2025","-0.01%"
"Oct 20, 2017","17.4150","17.4150","17.5060","17.4050","-0.17%"
"Oct 19, 2017","17.4450","17.3350","17.4750","17.3350","0.62%"
"Oct 18, 2017","17.3375","17.3375","17.3525","17.2575","0.01%"
"Oct 17, 2017","17.3350","17.3250","17.4100","17.3250","0.06%"
"Oct 16, 2017","17.3250","17.3250","17.3250","17.3150","-0.08%"
"Oct 13, 2017","17.3388","17.4058","17.4058","17.3388","-0.43%"
"Oct 12, 2017","17.4145","17.4175","17.4675","17.4075","0.02%"
"Oct 11, 2017","17.4115","17.4135","17.4485","17.4115","-0.10%"
"Oct 10, 2017","17.4290","17.4450","17.4920","17.4270","-0.15%"
"Oct 09, 2017","17.4550","17.4350","17.5050","17.4350","0.11%"
"Oct 06, 2017","17.4360","17.4080","17.5630","17.3910","0.24%"
"Oct 05, 2017","17.3950","17.2900","17.4050","17.2850","0.25%"
"Oct 04, 2017","17.3510","17.4050","17.4130","17.3480","-0.33%"
"Oct 03, 2017","17.4085","17.3895","17.5075","17.3665","0.19%"
"Oct 02, 2017","17.3750","17.2550","17.4300","17.2550","0.36%"
"Sep 29, 2017","17.3130","17.5720","17.5720","17.3040","-1.22%"
"Sep 28, 2017","17.5275","17.5125","17.5725","17.5125","-0.16%"
"Sep 27, 2017","17.5550","17.6250","17.6350","17.4950","-0.06%"
"Sep 26, 2017","17.5660","17.4880","17.6680","17.4880","0.39%"
"Sep 25, 2017","17.4975","17.3275","17.4975","17.3275","1.17%"
"Sep 22, 2017","17.2950","17.2650","17.3250","17.2650","0.16%"
"Sep 21, 2017","17.2675","17.1755","17.3025","17.1725","0.44%"
"Sep 20, 2017","17.1925","17.1105","17.1975","17.0825","0.51%"
"Sep 19, 2017","17.1050","17.1050","17.2650","17.1050","0.04%"
"Sep 18, 2017","17.0990","16.9920","17.1220","16.9670","0.73%"
"Sep 15, 2017","16.9750","17.0250","17.0250","16.9550","-0.10%"
"Sep 14, 2017","16.9915","17.0385","17.0535","16.9915","-0.43%"
"Sep 13, 2017","17.0650","17.0510","17.0900","17.0050","0.00%"
"Sep 12, 2017","17.0650","17.1320","17.1620","17.0650","-0.39%"
"Sep 11, 2017","17.1325","17.2025","17.2625","17.1025","-0.62%"
"Sep 08, 2017","17.2390","17.2470","17.2770","17.2370","0.26%"
"Sep 07, 2017","17.1950","17.2550","17.2550","17.1920","-0.28%"
"Sep 06, 2017","17.2425","17.2935","17.3035","17.2385","0.01%"
"Sep 05, 2017","17.2410","17.2540","17.2900","17.2350","0.01%"
"Sep 04, 2017","17.2400","17.2100","17.2950","17.1800","0.17%"
"Sep 01, 2017","17.2100","17.2800","17.2800","17.2100","-0.73%"
"Aug 31, 2017","17.3370","17.4070","17.4370","17.2870","-0.33%"
"Aug 30, 2017","17.3950","17.3750","17.4800","17.2650","0.06%"
"Aug 29, 2017","17.3850","17.2420","17.4120","17.2420","0.90%"
"Aug 28, 2017","17.2300","17.2150","17.2550","17.2050","0.04%"
"Aug 25, 2017","17.2235","17.2105","17.2805","17.1655","0.06%"
"Aug 24, 2017","17.2125","17.2495","17.2595","17.1395","-0.10%"
"Aug 23, 2017","17.2295","17.2065","17.2665","17.1865","0.13%"
"Aug 22, 2017","17.2075","17.2165","17.2665","17.2015","-0.68%"
"Aug 21, 2017","17.3250","17.3420","17.3420","17.3250","-0.09%"
"Aug 18, 2017","17.3400","17.3480","17.3730","17.2380","-0.04%"
"Aug 17, 2017","17.3475","17.1785","17.3685","17.1785","0.83%"
"Aug 16, 2017","17.2040","17.0700","17.2400","17.0700","0.79%"
"Aug 15, 2017","17.0700","17.1220","17.1400","17.0100","-0.33%"
"Aug 14, 2017","17.1270","17.2650","17.3000","17.1150","-3.28%"
"Aug 11, 2017","17.7075","17.6825","17.7365","17.6425","0.03%"
"Aug 10, 2017","17.7025","17.6525","17.7445","17.6525","-0.01%"
"Aug 09, 2017","17.7050","17.7560","17.8360","17.7030","-0.05%"
"Aug 08, 2017","17.7130","17.6930","17.7400","17.6660","0.11%"
"Aug 07, 2017","17.6930","17.6660","17.7520","17.6560","0.19%"
"Aug 04, 2017","17.6595","17.6155","17.6965","17.6155","0.00%"
"Aug 03, 2017","17.6595","17.5795","17.7155","17.5655","0.46%"
"Aug 02, 2017","17.5795","17.5655","17.6065","17.5355","0.03%"
"Aug 01, 2017","17.5735","17.6155","17.6205","17.5655","-0.41%"
"Jul 31, 2017","17.6450","17.6750","17.7050","17.6150","-0.86%"
"Jul 28, 2017","17.7987","17.6212","17.8012","17.6212","0.93%"
"Jul 27, 2017","17.6350","17.4850","17.6350","17.4850","0.76%"
"Jul 26, 2017","17.5025","17.4865","17.5465","17.4465","0.20%"
"Jul 25, 2017","17.4680","17.4360","17.4860","17.3160","0.17%"
"Jul 24, 2017","17.4390","17.4170","17.6620","17.4170","0.20%"
"Jul 21, 2017","17.4050","17.1950","17.4450","17.1850","1.17%"
"Jul 20, 2017","17.2035","17.1505","17.2405","17.0805","0.35%"
"Jul 19, 2017","17.1440","17.2900","17.3900","17.1200","0.32%"
"Jul 18, 2017","17.0890","16.9220","17.1010","16.9210","1.01%"
"Jul 17, 2017","16.9175","16.8545","16.9345","16.8445","0.43%"
"Jul 14, 2017","16.8450","16.9500","16.9500","16.8290","-0.62%"
"Jul 13, 2017","16.9500","16.9475","17.0025","16.9225","-0.05%"
"Jul 12, 2017","16.9590","17.0180","17.0350","16.9590","-0.23%"
"Jul 11, 2017","16.9980","16.9650","17.0350","16.9150","0.06%"
"Jul 10, 2017","16.9885","16.9875","17.0575","16.9175","0.14%"
"Jul 07, 2017","16.9650","17.0190","17.0340","16.9190","-0.71%"
"Jul 06, 2017","17.0870","17.1790","17.2690","17.0790","-0.31%"
"Jul 05, 2017","17.1400","16.9290","17.1400","16.8990","1.48%"
"Jul 04, 2017","16.8900","16.8100","16.8900","16.8100","0.24%"
"Jul 03, 2017","16.8500","16.8050","16.8500","16.7800","1.37%"
"Jun 30, 2017","16.6220","16.4960","16.6610","16.4860","0.80%"
"Jun 29, 2017","16.4900","16.4010","16.5240","16.3940","0.48%"
"Jun 28, 2017","16.4110","16.4190","16.4640","16.3540","0.13%"
"Jun 27, 2017","16.3905","16.3055","16.4455","16.3055","0.52%"
"Jun 26, 2017","16.3065","16.1925","16.3195","16.1875","0.79%"
"Jun 23, 2017","16.1780","16.1430","16.1940","16.1040","0.19%"
"Jun 22, 2017","16.1475","16.2285","16.2285","16.1415","-0.46%"
"Jun 21, 2017","16.2225","16.1475","16.4775","16.1475","0.49%"
"Jun 20, 2017","16.1435","16.1405","16.1705","16.1305","0.03%"
"Jun 19, 2017","16.1385","16.0355","16.1755","16.0255","0.71%"
"Jun 16, 2017","16.0250","15.9150","16.0520","15.9150","0.36%"
"Jun 15, 2017","15.9680","15.8660","15.9910","15.8660","0.40%"
"Jun 14, 2017","15.9040","15.8920","15.9360","15.8520","0.13%"
"Jun 13, 2017","15.8840","15.9380","15.9380","15.8840","-0.21%"
"Jun 12, 2017","15.9180","15.9240","15.9590","15.8920","0.02%"
"Jun 09, 2017","15.9150","15.9050","15.9250","15.8725","-0.13%"
"Jun 08, 2017","15.9355","16.0025","16.0275","15.9275","-0.35%"
"Jun 07, 2017","15.9920","16.0255","16.0330","15.9920","-0.14%"
"Jun 06, 2017","16.0150","15.9950","16.0160","15.9650","-0.09%"
"Jun 05, 2017","16.0295","16.0555","16.1065","16.0295","-0.06%"
"Jun 02, 2017","16.0385","16.0705","16.0795","16.0345","-0.08%"
"Jun 01, 2017","16.0515","16.0925","16.1155","16.0055","-0.26%"
"May 31, 2017","16.0940","16.1570","16.1870","16.0940","-0.47%"
"May 30, 2017","16.1700","16.0400","16.1700","16.0300","1.19%"
"May 29, 2017","15.9800","16.0300","16.0300","15.9800","-0.17%"
"May 26, 2017","16.0080","16.0870","16.0870","16.0070","-0.46%"
"May 25, 2017","16.0820","16.0950","16.0950","16.0820","-0.03%"
"May 24, 2017","16.0875","16.1065","16.1445","16.0705","-0.02%"
"May 23, 2017","16.0910","16.1900","16.1900","16.0150","-0.51%"
"May 22, 2017","16.1740","16.0080","16.1915","15.9940","0.98%"
"May 19, 2017","16.0170","15.8730","16.0230","15.8730","0.03%"
"May 18, 2017","16.0120","15.6160","16.0720","15.6100","2.54%"
"May 17, 2017","15.6150","15.5700","15.6350","15.5650","0.26%"
"May 16, 2017","15.5750","15.5560","15.6460","15.5560","0.30%"
"May 15, 2017","15.5288","15.4313","15.5312","15.4313","0.61%"
"May 12, 2017","15.4350","15.4150","15.4450","15.3950","-0.06%"
"May 11, 2017","15.4450","15.5050","15.5050","15.4250","-0.42%"
"May 10, 2017","15.5100","15.5100","15.5700","15.5100","-0.04%"
"May 09, 2017","15.5155","15.4745","15.6245","15.4745","0.26%"
"May 08, 2017","15.4745","15.3795","15.4745","15.3645","0.78%"
"May 05, 2017","15.3550","15.2750","15.3960","15.2750","0.07%"
"May 04, 2017","15.3450","15.3010","15.4500","15.2850","0.43%"
"May 03, 2017","15.2795","15.2935","15.3085","15.2335","-0.04%"
"May 02, 2017","15.2850","15.3250","15.3960","15.2550","-0.65%"
"May 01, 2017","15.3850","15.3800","15.3850","15.3800","-0.02%"
"Apr 28, 2017","15.3885","15.4135","15.4535","15.3835","-0.11%"
"Apr 27, 2017","15.4050","15.4450","15.4710","15.3800","-0.50%"
"Apr 26, 2017","15.4825","15.4175","15.5025","15.3975","0.42%"
"Apr 25, 2017","15.4175","15.3925","15.4345","15.3625","0.18%"
"Apr 24, 2017","15.3905","15.4665","15.4665","15.3905","-0.55%"
"Apr 21, 2017","15.4750","15.3810","15.4750","15.3550","0.56%"
"Apr 20, 2017","15.3895","15.3935","15.4235","15.3635","-0.00%"
"Apr 19, 2017","15.3900","15.4650","15.5150","15.3150","0.69%"
"Apr 18, 2017","15.2840","15.2130","15.3280","15.1980","0.58%"
"Apr 17, 2017","15.1965","15.1575","15.2505","15.1575","0.34%"
"Apr 14, 2017","15.1450","15.1450","15.1510","15.1450","-0.10%"
"Apr 13, 2017","15.1605","15.1745","15.1745","15.1605","-0.21%"
"Apr 12, 2017","15.1930","15.1430","15.2580","15.1380","-0.39%"
"Apr 11, 2017","15.2525","15.2135","15.2835","15.1635","0.28%"
"Apr 10, 2017","15.2100","15.3330","15.3800","15.1600","-0.87%"
"Apr 07, 2017","15.3435","15.4305","15.4305","15.3435","-0.43%"
"Apr 06, 2017","15.4095","15.4045","15.4245","15.3445","0.09%"
"Apr 05, 2017","15.3950","15.3950","15.3950","15.3050","0.13%"
"Apr 04, 2017","15.3755","15.4005","15.4205","15.3755","-0.09%"
"Apr 03, 2017","15.3890","15.3820","15.4620","15.3820","0.06%"
"Mar 31, 2017","15.3805","15.3835","15.4335","15.3635","-0.27%"
"Mar 30, 2017","15.4215","15.4465","15.4515","15.3865","-0.05%"
"Mar 29, 2017","15.4290","15.5170","15.5170","15.4290","-1.00%"
"Mar 28, 2017","15.5855","15.6475","15.6475","15.5625","-0.09%"
"Mar 27, 2017","15.5995","15.6295","15.6705","15.5945","-0.00%"
"Mar 24, 2017","15.6000","15.6050","15.6100","15.6000","-0.04%"
"Mar 23, 2017","15.6065","15.6255","15.6655","15.5755","-0.12%"
"Mar 22, 2017","15.6250","15.6190","15.6550","15.5700","0.18%"
"Mar 21, 2017","15.5975","15.6075","15.6575","15.5875","-0.20%"
"Mar 20, 2017","15.6290","15.5650","15.7160","15.5650","0.46%"
"Mar 17, 2017","15.5575","15.4975","15.5625","15.4775","0.05%"
"Mar 16, 2017","15.5500","15.5780","15.5880","15.4780","-0.09%"
"Mar 15, 2017","15.5640","15.5500","15.5800","15.5200","0.17%"
"Mar 14, 2017","15.5375","15.5125","15.5575","15.5025","0.04%"
"Mar 13, 2017","15.5315","15.4725","15.5575","15.4675","0.40%"
"Mar 10, 2017","15.4695","15.5145","15.5195","15.4145","-0.43%"
"Mar 09, 2017","15.5360","15.6380","15.6730","15.5280","-0.66%"
"Mar 08, 2017","15.6390","15.5670","15.6620","15.5270","0.46%"
"Mar 07, 2017","15.5670","15.4950","15.5850","15.4950","0.62%"
"Mar 06, 2017","15.4705","15.4435","15.4885","15.4135","0.23%"
"Mar 03, 2017","15.4350","15.4050","15.4800","15.3550","0.19%"
"Mar 02, 2017","15.4050","15.4050","15.4150","15.3050","-0.29%"
"Mar 01, 2017","15.4500","15.5100","15.5800","15.4500","-0.16%"
"Feb 28, 2017","15.4750","15.4750","15.4750","15.4750","0.00%"
"Feb 27, 2017","15.4750","15.4750","15.4750","15.4650","0.00%"
"Feb 24, 2017","15.4750","15.5040","15.5050","15.4050","-0.19%"
"Feb 23, 2017","15.5050","15.5450","15.6050","15.4950","-0.49%"
"Feb 22, 2017","15.5810","15.6030","15.6230","15.4930","-0.09%"
"Feb 21, 2017","15.5950","15.6550","15.7250","15.5550","-0.61%"
"Feb 20, 2017","15.6900","15.7100","15.7100","15.6900","0.22%"
"Feb 17, 2017","15.6550","15.4050","15.6850","15.4050","1.51%"
"Feb 16, 2017","15.4225","15.3325","15.4225","15.3225","0.36%"
"Feb 15, 2017","15.3670","15.4370","15.5020","15.3670","-0.71%"
"Feb 14, 2017","15.4775","15.4945","15.5545","15.4245","-0.03%"
"Feb 13, 2017","15.4825","15.5275","15.5655","15.4655","-0.28%"
"Feb 10, 2017","15.5255","15.6035","15.6035","15.4635","-0.80%"
"Feb 09, 2017","15.6500","15.6600","15.6850","15.6050","-0.13%"
"Feb 08, 2017","15.6700","15.6650","15.7450","15.6650","-0.04%"
"Feb 07, 2017","15.6755","15.7835","15.7885","15.6335","-0.58%"
"Feb 06, 2017","15.7675","15.6265","15.7865","15.5865","0.98%"
"Feb 03, 2017","15.6150","15.6750","15.6800","15.5550","-0.38%"
"Feb 02, 2017","15.6750","15.7850","15.8050","15.6550","-0.76%"
"Feb 01, 2017","15.7950","15.8950","15.8960","15.7870","-0.65%"
"Jan 31, 2017","15.8985","15.9025","15.9215","15.8715","0.05%"
"Jan 30, 2017","15.8905","15.8935","15.9735","15.8905","0.03%"
"Jan 27, 2017","15.8850","15.9225","15.9250","15.8550","-0.39%"
"Jan 26, 2017","15.9465","15.9145","15.9795","15.9145","-0.04%"
"Jan 25, 2017","15.9525","15.9125","15.9665","15.8525","0.15%"
"Jan 24, 2017","15.9285","15.9135","15.9835","15.9135","-0.05%"
"Jan 23, 2017","15.9365","15.9135","15.9635","15.8535","0.20%"
"Jan 20, 2017","15.9050","15.8650","15.9250","15.8250","0.03%"
"Jan 19, 2017","15.9005","15.9605","15.9955","15.9005","-0.45%"
"Jan 18, 2017","15.9720","15.8990","16.0000","15.8550","0.42%"
"Jan 17, 2017","15.9050","15.8550","15.9070","15.8050","0.19%"
"Jan 16, 2017","15.8750","15.8550","15.9210","15.8550","0.19%"
"Jan 13, 2017","15.8450","15.8050","15.8750","15.8050","0.20%"
"Jan 12, 2017","15.8130","15.8370","15.8770","15.7870","-0.20%"
"Jan 11, 2017","15.8450","15.8440","15.8940","15.8140","-0.01%"
"Jan 10, 2017","15.8460","15.8350","15.8950","15.8150","-0.24%"
"Jan 09, 2017","15.8840","15.8050","15.9000","15.7150","0.47%"
"Jan 06, 2017","15.8100","15.9300","15.9600","15.8000","-0.93%"
"Jan 05, 2017","15.9585","16.0545","16.0645","15.9245","-0.73%"
"Jan 04, 2017","16.0765","15.9155","16.1405","15.9155","0.86%"
"Jan 03, 2017","15.9400","15.9400","15.9550","15.8150","0.00%"
"Jan 02, 2017","15.9400","15.8800","15.9400","15.8800","0.45%"
"Dec 30, 2016","15.8680","15.8740","15.9290","15.7440","-0.30%"
"Dec 29, 2016","15.9150","15.6625","15.9425","15.6625","1.30%"
"Dec 28, 2016","15.7100","15.5100","15.7100","15.4600","1.06%"
"Dec 27, 2016","15.5450","15.4660","15.5800","15.4650","-0.08%"
"Dec 26, 2016","15.5575","15.4825","15.5625","15.4525","0.47%"
"Dec 23, 2016","15.4850","15.7050","15.7250","15.4550","-1.49%"
"Dec 22, 2016","15.7200","15.7800","15.8000","15.7200","-0.41%"
"Dec 21, 2016","15.7850","15.8550","15.9350","15.7850","-0.52%"
"Dec 20, 2016","15.8680","15.8140","15.8690","15.7950","0.00%"
"Dec 19, 2016","15.8680","15.8680","15.9140","15.7640","0.00%"
"Dec 16, 2016","15.8680","15.9840","16.0140","15.8680","-0.56%"
"Dec 15, 2016","15.9575","15.9575","16.0675","15.9575","-0.06%"
"Dec 14, 2016","15.9670","15.9720","15.9720","15.8070","0.00%"
"Dec 13, 2016","15.9663","16.0012","16.0512","15.9012","-0.37%"
